pv_power_kW,ghi_Wm2,temperature_C
0.0000,0.0000,11.7178
0.0000,0.0000,13.2372
0.0000,0.0000,8.3162
0.0000,0.0000,6.6411
0.0000,0.0000,12.6712
0.0000,0.0000,10.1761
0.0000,0.0000,9.3010
0.0000,0.0000,10.6336
0.0000,0.0000,10.5571
0.0000,0.0000,13.4568
0.0000,0.0000,11.7224
0.0000,0.0000,12.4330
0.0000,0.0000,11.8616
0.0000,0.0000,10.1195
0.0000,0.0000,14.0337
0.0000,0.0000,12.2301
0.0000,0.0000,11.1532
0.0000,0.0000,12.2272
0.0000,0.0000,12.6604
0.0000,0.0000,13.3484
0.0000,0.0000,11.6444
0.0000,0.0000,12.5566
0.0000,0.0000,10.1946
0.0000,0.0000,12.1937
0.0000,0.0000,10.2021
0.0000,0.0000,11.7349
0.0000,0.0000,14.3755
8.7335,37.9058,9.1936
17.6235,76.4910,12.5253
28.2081,122.4312,9.8271
35.9759,156.1455,11.3567
50.1908,217.8420,7.9261
58.4316,253.6095,10.5607
69.8589,303.2072,10.2351
80.5158,349.4609,10.2513
89.6262,389.0026,9.3821
97.4262,422.8570,6.9955
92.2210,400.2649,9.8185
117.4594,509.8063,8.7337
112.3958,487.8289,8.2063
123.7689,537.1913,8.1785
131.7611,571.8796,6.3395
132.6622,575.7909,4.9751
137.4995,596.7858,8.1365
142.3383,617.7879,4.4496
141.5113,614.1984,5.8540
153.1224,664.5939,3.2485
149.9713,650.9170,3.5656
151.6521,658.2121,5.3347
165.5404,718.4913,9.0620
153.6445,666.8598,4.6664
142.5723,618.8032,2.6268
150.5486,653.4227,3.2218
148.0107,642.4077,3.7052
143.8892,624.5192,1.3209
131.4656,570.5974,2.3937
131.9599,572.7426,4.8413
133.2370,578.2855,4.0494
129.1857,560.7018,2.9539
108.4162,470.5563,4.5916
111.4067,483.5361,3.7943
108.0280,468.8713,2.8158
82.9596,360.0679,5.5708
86.3673,374.8583,0.8487
75.7570,328.8065,3.8501
66.8397,290.1030,3.8656
57.8356,251.0224,0.1235
44.1168,191.4792,1.0605
32.9641,143.0732,2.1135
21.5914,93.7127,2.8158
11.4983,49.9057,3.7425
0.0867,0.3765,1.3609
0.0000,0.0000,2.7062
0.0000,0.0000,4.1539
0.0000,0.0000,0.2868
0.0000,0.0000,1.1416
0.0000,0.0000,4.2217
0.0000,0.0000,2.8779
0.0000,0.0000,0.5441
0.0000,0.0000,3.4378
0.0000,0.0000,3.7292
0.0000,0.0000,2.9516
0.0000,0.0000,5.8778
0.0000,0.0000,4.0048
0.0000,0.0000,4.3609
0.0000,0.0000,5.4792
0.0000,0.0000,5.8086
0.0000,0.0000,5.1488
0.0000,0.0000,9.8606
0.0000,0.0000,5.3317
0.0000,0.0000,9.2378
0.0000,0.0000,7.5702
0.0000,0.0000,9.7930
0.0000,0.0000,12.1083
0.0000,0.0000,10.4980
0.0000,0.0000,9.1568
0.0000,0.0000,10.0075
0.0000,0.0000,8.9392
0.0000,0.0000,11.9302
0.0000,0.0000,11.6234
0.0000,0.0000,9.6508
0.0000,0.0000,12.8414
0.0000,0.0000,10.3289
0.0000,0.0000,9.8022
0.0000,0.0000,13.7474
0.0000,0.0000,12.2764
0.0000,0.0000,11.1247
0.0000,0.0000,14.2872
0.0000,0.0000,15.2832
0.0000,0.0000,12.0982
0.0000,0.0000,10.5743
0.0000,0.0000,12.8813
0.0000,0.0000,15.5431
0.0000,0.0000,14.0233
0.0000,0.0000,14.8045
0.0000,0.0000,13.0519
0.0000,0.0000,11.3788
0.0000,0.0000,12.8125
0.0000,0.0000,12.7230
0.0000,0.0000,10.9632
0.0000,0.0000,14.5649
0.0000,0.0000,12.4303
0.0000,0.0000,10.8988
8.3137,36.0836,11.0769
20.8024,90.2881,10.3443
33.0762,143.5598,10.1566
41.7586,181.2438,8.8898
52.7854,229.1035,12.6795
61.3003,266.0605,10.1350
65.8417,285.7715,10.2825
82.3738,357.5250,6.6347
93.6565,406.4951,8.7094
104.8526,455.0896,9.7148
105.0028,455.7415,12.9297
123.6590,536.7145,8.4996
123.3339,535.3035,8.7410
120.0453,521.0299,7.9062
114.2318,495.7976,9.1959
127.0547,551.4526,8.7008
150.7065,654.1080,7.6205
143.7669,623.9882,7.3648
141.0454,612.1762,7.2370
150.4437,652.9673,7.6431
151.8206,658.9435,4.8033
155.4110,674.5271,6.7559
148.7689,645.6984,6.3044
144.4208,626.8264,6.7982
157.0008,681.4273,2.6746
135.9602,590.1050,6.0478
142.7581,619.6097,4.3588
135.1614,586.6382,2.6333
125.1456,543.1667,2.7731
126.1251,547.4178,5.1806
131.2165,569.5161,4.2676
120.2384,521.8680,6.1152
116.3353,504.9276,3.3647
105.9260,459.7481,3.1238
108.8878,472.6034,1.5286
95.7833,415.7260,2.6915
79.2771,344.0847,1.8820
69.5278,301.7699,0.4032
66.1335,287.0376,3.7952
54.5414,236.7248,4.8179
44.0735,191.2910,3.7796
36.3595,157.8104,2.7551
24.1706,104.9069,4.1590
11.8216,51.3092,0.6253
0.7850,3.4070,3.6626
0.0000,0.0000,2.9511
0.0000,0.0000,4.8712
0.0000,0.0000,4.8062
0.0000,0.0000,5.2160
0.0000,0.0000,4.0297
0.0000,0.0000,3.2012
0.0000,0.0000,1.9123
0.0000,0.0000,5.1429
0.0000,0.0000,6.8036
0.0000,0.0000,1.8722
0.0000,0.0000,6.4630
0.0000,0.0000,3.1075
0.0000,0.0000,4.2588
0.0000,0.0000,6.3177
0.0000,0.0000,10.5787
0.0000,0.0000,8.9042
0.0000,0.0000,6.4941
0.0000,0.0000,6.2540
0.0000,0.0000,7.6163
0.0000,0.0000,11.0515
0.0000,0.0000,9.3109
0.0000,0.0000,9.8292
0.0000,0.0000,8.7423
0.0000,0.0000,11.2648
0.0000,0.0000,9.4670
0.0000,0.0000,9.8243
0.0000,0.0000,9.6838
0.0000,0.0000,12.6720
0.0000,0.0000,11.1159
0.0000,0.0000,10.6879
0.0000,0.0000,10.1317
0.0000,0.0000,10.9392
0.0000,0.0000,11.9558
0.0000,0.0000,11.3483
0.0000,0.0000,13.8770
0.0000,0.0000,11.2427
0.0000,0.0000,14.9122
0.0000,0.0000,13.2671
0.0000,0.0000,14.6801
0.0000,0.0000,13.4236
0.0000,0.0000,10.9830
0.0000,0.0000,12.8518
0.0000,0.0000,11.7896
0.0000,0.0000,9.7791
0.0000,0.0000,11.7927
0.0000,0.0000,14.6879
0.0000,0.0000,11.4683
0.0000,0.0000,13.2047
0.0000,0.0000,13.1243
0.0000,0.0000,15.4459
0.0000,0.0000,11.5617
8.9959,39.0447,10.3443
20.3029,88.1201,12.2233
27.0387,117.3556,13.0700
42.5595,184.7200,9.6703
53.2466,231.1051,14.2369
66.1294,287.0201,10.1061
69.3684,301.0781,9.7042
78.5311,340.8467,9.3075
91.2954,396.2476,10.3937
95.9409,416.4100,6.5988
101.3483,439.8799,9.9298
120.2629,521.9742,10.0475
117.8204,511.3735,7.4686
134.4052,583.3558,8.0016
127.1725,551.9641,6.6362
146.1877,634.4954,7.0876
141.0318,612.1172,7.0497
141.1648,612.6943,7.2873
148.9144,646.3301,7.2615
147.3590,639.5789,8.3996
159.7810,693.4940,7.8624
161.4734,700.8392,3.3562
152.2570,660.8375,7.9531
147.8819,641.8485,5.7180
155.5118,674.9643,3.3645
147.8044,641.5121,5.0636
142.1786,617.0947,6.1618
135.7193,589.0597,4.1000
132.4528,574.8818,4.1275
126.9301,550.9119,6.8604
123.5604,536.2866,4.2338
129.3059,561.2233,3.2615
103.0834,447.4106,1.7328
110.6066,480.0634,1.8343
97.4098,422.7856,2.6915
97.0825,421.3650,1.5371
81.8402,355.2093,2.9393
78.7100,341.6234,3.4684
60.4078,262.1867,4.6875
57.4128,249.1873,4.3488
47.7478,207.2385,2.8847
34.7577,150.8583,7.8125
24.2755,105.3626,1.7378
11.9117,51.7000,4.4351
1.3621,5.9118,3.4389
0.0000,0.0000,3.6791
0.0000,0.0000,3.6477
0.0000,0.0000,3.6997
0.0000,0.0000,4.2748
0.0000,0.0000,2.5166
0.0000,0.0000,6.3774
0.0000,0.0000,4.7265
0.0000,0.0000,5.5715
0.0000,0.0000,2.1229
0.0000,0.0000,6.9439
0.0000,0.0000,6.3275
0.0000,0.0000,4.5289
0.0000,0.0000,6.6310
0.0000,0.0000,5.7053
0.0000,0.0000,7.4898
0.0000,0.0000,8.4829
0.0000,0.0000,7.6634
0.0000,0.0000,7.0411
0.0000,0.0000,9.4028
0.0000,0.0000,8.4691
0.0000,0.0000,9.3100
0.0000,0.0000,11.1601
0.0000,0.0000,9.2398
0.0000,0.0000,10.2048
0.0000,0.0000,10.9550
0.0000,0.0000,12.4631
0.0000,0.0000,10.4737
0.0000,0.0000,13.4821
0.0000,0.0000,10.5237
0.0000,0.0000,11.9799
0.0000,0.0000,9.4231
0.0000,0.0000,11.1561
0.0000,0.0000,11.2399
0.0000,0.0000,10.9546
0.0000,0.0000,11.8618
0.0000,0.0000,13.6164
0.0000,0.0000,13.6089
0.0000,0.0000,13.6162
0.0000,0.0000,14.1456
0.0000,0.0000,14.7087
0.0000,0.0000,14.2817
0.0000,0.0000,14.1011
0.0000,0.0000,12.3754
0.0000,0.0000,13.4960
0.0000,0.0000,14.5073
0.0000,0.0000,14.4524
0.0000,0.0000,14.2288
0.0000,0.0000,13.7022
0.0000,0.0000,12.6754
0.0000,0.0000,13.4085
0.0000,0.0000,11.4673
9.7069,42.1305,12.8664
21.0969,91.5665,11.9514
31.1780,135.3213,10.4501
43.7847,190.0377,9.9426
46.7382,202.8566,10.5392
63.0270,273.5547,9.2878
72.8087,316.0099,13.2673
74.4638,323.1935,8.5733
87.0190,377.6866,5.7201
104.0190,451.4713,10.6479
110.5765,479.9328,8.4968
109.7266,476.2439,11.5091
130.5560,566.6495,8.9702
129.8135,563.4268,9.6863
136.5898,592.8377,6.9232
151.2836,656.6130,9.9537
149.8817,650.5284,8.6558
143.6912,623.6599,5.2511
143.6423,623.4474,5.3826
165.6718,719.0616,6.8562
143.8838,624.4955,3.5802
167.0184,724.9061,6.5492
161.2159,699.7219,4.8722
149.0453,646.8979,7.5907
138.1091,599.4318,4.0934
160.3912,696.1424,4.9254
151.0655,655.6664,3.9179
156.9334,681.1344,4.6610
137.2769,595.8201,2.0225
144.8940,628.8803,3.3911
115.5024,501.3125,1.9520
126.3145,548.2399,6.4049
115.5659,501.5883,4.3493
119.1379,517.0914,5.2481
102.9761,446.9449,5.5969
101.4262,440.2180,0.0648
82.3200,357.2917,5.9366
75.5711,327.9994,5.5734
66.0582,286.7108,6.9671
55.1488,239.3612,4.5687
45.7091,198.3903,5.4162
31.7204,137.6752,3.9063
25.2898,109.7647,4.4739
13.8464,60.0971,5.1599
2.2402,9.7229,6.5925
0.0000,0.0000,6.4745
0.0000,0.0000,2.6511
0.0000,0.0000,5.1757
0.0000,0.0000,2.8498
0.0000,0.0000,3.4717
0.0000,0.0000,3.3306
0.0000,0.0000,5.7449
0.0000,0.0000,3.0056
0.0000,0.0000,3.7163
0.0000,0.0000,4.8251
0.0000,0.0000,7.2473
0.0000,0.0000,5.8719
0.0000,0.0000,8.0719
0.0000,0.0000,6.9733
0.0000,0.0000,9.0978
0.0000,0.0000,6.9266
0.0000,0.0000,6.8768
0.0000,0.0000,9.1024
0.0000,0.0000,9.0092
0.0000,0.0000,9.3198
0.0000,0.0000,11.5016
0.0000,0.0000,11.0855
0.0000,0.0000,10.9140
0.0000,0.0000,10.0337
0.0000,0.0000,10.3622
0.0000,0.0000,9.6614
0.0000,0.0000,10.3211
0.0000,0.0000,7.7367
0.0000,0.0000,14.8864
0.0000,0.0000,11.4904
0.0000,0.0000,11.3869
0.0000,0.0000,12.1705
0.0000,0.0000,14.9409
0.0000,0.0000,13.6669
0.0000,0.0000,15.5948
0.0000,0.0000,12.3388
0.0000,0.0000,13.0537
0.0000,0.0000,11.9386
0.0000,0.0000,11.7787
0.0000,0.0000,13.6667
0.0000,0.0000,13.0427
0.0000,0.0000,13.0149
0.0000,0.0000,12.6303
0.0000,0.0000,12.2614
0.0000,0.0000,16.6247
0.0000,0.0000,12.6116
0.0000,0.0000,11.9628
0.0000,0.0000,9.3223
0.0000,0.0000,13.9711
0.0000,0.0000,11.3581
0.0000,0.0000,13.7761
10.3477,44.9120,12.9103
22.6845,98.4570,14.2433
32.8204,142.4495,9.1912
42.1385,182.8929,12.6755
51.2613,222.4884,9.9200
66.9660,290.6509,13.9525
75.4902,327.6485,10.6832
78.9803,342.7965,10.9214
94.8709,411.7659,10.7524
109.5612,475.5261,10.1346
118.2159,513.0898,11.8380
114.6509,497.6166,9.9039
126.8172,550.4220,9.6483
137.0000,594.6182,7.0993
142.0742,616.6414,8.4780
144.1487,625.6454,10.5382
145.9884,633.6302,7.9585
145.5721,631.8232,7.5642
152.7268,662.8766,8.9954
152.0769,660.0561,9.2034
154.0571,668.6506,7.0556
152.6433,662.5142,6.5415
167.0558,725.0687,8.3961
156.5051,679.2757,6.8175
160.1818,695.2335,5.9765
157.6203,684.1157,3.8956
161.0385,698.9518,4.7374
143.7982,624.1241,1.3540
143.8047,624.1524,3.8484
130.0854,564.6069,5.5729
140.8729,611.4276,2.2373
120.4064,522.5970,3.2262
122.6426,532.3030,5.4034
110.3008,478.7361,4.5457
109.4661,475.1131,1.8278
89.0588,386.5399,3.6036
85.4572,370.9079,2.4271
67.7238,293.9401,3.3979
64.2703,278.9509,5.5678
61.0352,264.9099,6.0304
46.5820,202.1787,3.0272
32.9540,143.0296,4.8424
26.1538,113.5146,4.2398
15.0975,65.5272,7.0717
2.5414,11.0303,0.8173
0.0000,0.0000,4.0290
0.0000,0.0000,1.5678
0.0000,0.0000,3.9834
0.0000,0.0000,4.0193
0.0000,0.0000,3.6479
0.0000,0.0000,5.4156
0.0000,0.0000,3.9389
0.0000,0.0000,4.7555
0.0000,0.0000,6.3296
0.0000,0.0000,7.1267
0.0000,0.0000,7.2257
0.0000,0.0000,7.1924
0.0000,0.0000,9.7211
0.0000,0.0000,7.6696
0.0000,0.0000,8.8455
0.0000,0.0000,7.9910
0.0000,0.0000,8.7971
0.0000,0.0000,8.7057
0.0000,0.0000,8.6502
0.0000,0.0000,10.3409
0.0000,0.0000,8.0435
0.0000,0.0000,10.9833
0.0000,0.0000,9.2264
0.0000,0.0000,10.0011
0.0000,0.0000,11.2950
0.0000,0.0000,11.4312
0.0000,0.0000,10.5074
0.0000,0.0000,11.5221
0.0000,0.0000,10.8988
0.0000,0.0000,13.7812
0.0000,0.0000,10.3490
0.0000,0.0000,10.7947
0.0000,0.0000,10.6325
0.0000,0.0000,13.8415
0.0000,0.0000,12.4900
0.0000,0.0000,13.3641
0.0000,0.0000,13.0023
0.0000,0.0000,14.6275
0.0000,0.0000,12.7424
0.0000,0.0000,11.5430
0.0000,0.0000,16.4261
0.0000,0.0000,16.4629
0.0000,0.0000,11.9930
0.0000,0.0000,13.4455
0.0000,0.0000,14.1640
0.0000,0.0000,13.2136
0.0000,0.0000,11.9466
0.0000,0.0000,14.7452
0.0000,0.0000,15.4943
0.0000,0.0000,11.7553
0.4793,2.0801,14.4177
12.2312,53.0870,9.9760
21.4600,93.1425,14.1801
34.9627,151.7479,12.9233
42.6801,185.2435,13.8214
54.8458,238.0461,10.4539
64.4135,279.5726,10.1875
76.4488,331.8091,10.1436
80.3916,348.9217,11.0053
101.2219,439.3311,9.7352
96.6369,419.4309,12.1432
105.0146,455.7927,9.0876
121.3705,526.7818,10.8909
117.9361,511.8752,8.1883
129.4325,561.7731,7.8124
147.6342,640.7733,8.1536
145.9510,633.4677,7.7454
140.3782,609.2804,11.0062
144.7258,628.1501,7.0522
164.0614,712.0721,5.7135
150.3029,652.3563,7.2799
143.9409,624.7436,6.3975
152.0302,659.8531,7.7294
156.7836,680.4846,6.7565
153.2261,665.0439,7.6401
149.2126,647.6239,9.2834
157.1577,682.1079,7.3223
144.0463,625.2008,4.6702
143.0162,620.7299,1.3264
146.8616,637.4203,7.3468
131.2859,569.8174,0.7334
138.6403,601.7374,3.6629
124.2683,539.3588,4.6468
121.0758,525.5027,1.3223
116.2416,504.5207,6.2150
104.8611,455.1261,4.9268
91.0807,395.3156,0.4188
85.9513,373.0527,3.1034
77.1619,334.9040,1.9426
63.5143,275.6695,7.5002
58.1660,252.4567,3.6489
50.1867,217.8240,3.2176
35.8865,155.7575,6.9170
27.4531,119.1543,3.2044
14.4379,62.6643,4.3411
3.3609,14.5875,4.5962
0.0000,0.0000,5.2063
0.0000,0.0000,7.7099
0.0000,0.0000,6.9417
0.0000,0.0000,7.7952
0.0000,0.0000,3.8482
0.0000,0.0000,2.5596
0.0000,0.0000,4.8815
0.0000,0.0000,8.2552
0.0000,0.0000,5.2205
0.0000,0.0000,7.1151
0.0000,0.0000,6.4323
0.0000,0.0000,5.6208
0.0000,0.0000,7.5841
0.0000,0.0000,9.2938
0.0000,0.0000,7.5972
0.0000,0.0000,7.5960
0.0000,0.0000,8.3021
0.0000,0.0000,9.1829
0.0000,0.0000,9.4861
0.0000,0.0000,9.1418
0.0000,0.0000,9.6956
0.0000,0.0000,11.0965
0.0000,0.0000,13.0825
0.0000,0.0000,10.5945
0.0000,0.0000,10.5323
0.0000,0.0000,10.8685
0.0000,0.0000,13.8380
0.0000,0.0000,13.3374
0.0000,0.0000,13.0343
0.0000,0.0000,14.9977
0.0000,0.0000,12.3191
0.0000,0.0000,13.7961
0.0000,0.0000,12.7651
0.0000,0.0000,13.6994
0.0000,0.0000,14.4838
0.0000,0.0000,13.1234
0.0000,0.0000,13.7441
0.0000,0.0000,13.4693
0.0000,0.0000,13.5412
0.0000,0.0000,14.3776
0.0000,0.0000,13.5055
0.0000,0.0000,15.0998
0.0000,0.0000,14.1171
0.0000,0.0000,15.1398
0.0000,0.0000,13.3308
0.0000,0.0000,15.5834
0.0000,0.0000,13.8337
0.0000,0.0000,13.4082
0.0000,0.0000,14.7574
0.0000,0.0000,12.6709
1.2003,5.2097,13.6374
12.1715,52.8277,14.2992
20.7123,89.8970,14.9320
35.3705,153.5179,10.8310
45.6014,197.9229,9.8309
55.8387,242.3553,11.3604
58.3639,253.3154,12.5785
75.4470,327.4609,13.6570
82.9242,359.9140,10.1758
95.0340,412.4738,11.7978
98.3521,426.8757,13.3755
112.1367,486.7043,9.3982
109.5214,475.3534,9.7126
117.8659,511.5706,9.4719
132.1552,573.5901,9.6071
135.0300,586.0676,8.8930
141.7059,615.0431,10.1494
151.7809,658.7715,10.6685
147.1011,638.4595,10.9088
130.5912,566.8019,7.6408
134.1942,582.4402,9.6330
160.5812,696.9669,6.9869
149.4534,648.6691,5.6253
157.4230,683.2598,5.9565
168.2145,730.0976,8.6578
160.7883,697.8658,6.6303
152.4584,661.7120,4.9168
160.3004,695.7481,4.6600
155.1434,673.3655,6.3152
139.0847,603.6663,8.0593
141.1929,612.8166,4.1084
136.7844,593.6823,5.2355
117.2871,509.0584,2.8501
116.3549,505.0124,4.1116
106.1138,460.5633,3.4142
113.2087,491.3574,7.3998
100.6538,436.8656,3.4649
88.9286,385.9749,5.5618
77.1853,335.0057,6.7446
73.9256,320.8574,4.6223
56.6416,245.8404,4.4045
45.2061,196.2071,6.0842
37.6848,163.5626,4.7796
28.5858,124.0705,2.7340
15.6471,67.9127,4.4233
4.4818,19.4522,5.7352
0.0000,0.0000,5.8162
0.0000,0.0000,2.9883
0.0000,0.0000,6.7894
0.0000,0.0000,4.4261
0.0000,0.0000,4.7070
0.0000,0.0000,4.4348
0.0000,0.0000,7.6526
0.0000,0.0000,4.2856
0.0000,0.0000,5.1081
0.0000,0.0000,6.2222
0.0000,0.0000,10.0323
0.0000,0.0000,6.1135
0.0000,0.0000,9.1978
0.0000,0.0000,6.8013
0.0000,0.0000,8.6298
0.0000,0.0000,11.7849
0.0000,0.0000,7.8500
0.0000,0.0000,7.5362
0.0000,0.0000,10.4282
0.0000,0.0000,11.7114
0.0000,0.0000,8.7976
0.0000,0.0000,9.2243
0.0000,0.0000,12.5447
0.0000,0.0000,11.3777
0.0000,0.0000,12.6549
0.0000,0.0000,8.4447
0.0000,0.0000,13.4989
0.0000,0.0000,11.3228
0.0000,0.0000,13.2778
0.0000,0.0000,12.5862
0.0000,0.0000,11.5783
0.0000,0.0000,13.2538
0.0000,0.0000,13.1279
0.0000,0.0000,13.0219
0.0000,0.0000,13.4769
0.0000,0.0000,14.5964
0.0000,0.0000,12.3896
0.0000,0.0000,15.2039
0.0000,0.0000,12.5200
0.0000,0.0000,14.7246
0.0000,0.0000,13.2025
0.0000,0.0000,16.5300
0.0000,0.0000,11.3010
0.0000,0.0000,14.0309
0.0000,0.0000,15.1214
0.0000,0.0000,10.7565
0.0000,0.0000,17.4502
0.0000,0.0000,14.8729
0.0000,0.0000,13.7493
0.0000,0.0000,14.6465
1.8259,7.9250,13.6548
13.0494,56.6378,11.4534
23.7732,103.1821,11.5830
34.7612,150.8734,13.3782
44.6474,193.7823,14.5387
57.7864,250.8088,12.5136
70.6731,306.7407,13.8525
77.3831,335.8643,12.9022
83.7716,363.5919,11.3036
100.3477,435.5368,12.8560
95.8308,415.9324,11.5463
103.3588,448.6059,8.9681
128.6664,558.4479,10.6036
134.9230,585.6033,7.9057
133.1340,577.8387,10.7459
132.8414,576.5686,9.7805
150.7041,654.0975,8.4812
135.0210,586.0289,10.8913
149.5023,648.8818,10.5761
166.8746,724.2821,7.8952
155.3711,674.3539,6.8787
153.4820,666.1547,4.7889
148.1859,643.1678,7.6648
155.7287,675.9059,7.3437
161.4085,700.5579,7.8124
157.3176,682.8021,1.5317
153.2131,664.9873,4.7979
162.5160,705.3646,5.3202
150.6344,653.7953,3.8072
154.5806,670.9225,5.6963
126.5691,549.3450,5.6556
122.8104,533.0312,5.9142
137.9516,598.7482,5.5823
107.5157,466.6482,8.1000
108.3103,470.0968,4.4523
114.0745,495.1151,4.9283
97.8370,424.6397,3.1092
85.7024,371.9724,6.9159
81.9085,355.5057,7.3239
68.8616,298.8786,3.3566
63.8657,277.1951,3.9210
46.9986,203.9868,6.9200
35.7938,155.3551,4.3531
28.1950,122.3741,4.6631
15.9524,69.2379,3.8375
5.3851,23.3730,5.2881
0.0000,0.0000,4.3051
0.0000,0.0000,8.0078
0.0000,0.0000,4.0299
0.0000,0.0000,5.5563
0.0000,0.0000,4.0781
0.0000,0.0000,3.9216
0.0000,0.0000,9.4412
0.0000,0.0000,5.1390
0.0000,0.0000,7.0759
0.0000,0.0000,8.8841
0.0000,0.0000,6.0386
0.0000,0.0000,8.8599
0.0000,0.0000,11.2289
0.0000,0.0000,6.9259
0.0000,0.0000,7.5819
0.0000,0.0000,7.6676
0.0000,0.0000,12.0790
0.0000,0.0000,8.3715
0.0000,0.0000,8.3202
0.0000,0.0000,11.0873
0.0000,0.0000,12.3759
0.0000,0.0000,11.7579
0.0000,0.0000,10.2685
0.0000,0.0000,10.6589
0.0000,0.0000,12.0146
0.0000,0.0000,13.5189
0.0000,0.0000,9.3682
0.0000,0.0000,11.4541
0.0000,0.0000,10.6984
0.0000,0.0000,13.6484
0.0000,0.0000,14.4734
0.0000,0.0000,16.0144
0.0000,0.0000,15.7667
0.0000,0.0000,13.8825
0.0000,0.0000,13.2088
0.0000,0.0000,16.2673
0.0000,0.0000,10.0770
0.0000,0.0000,13.9679
0.0000,0.0000,15.2665
0.0000,0.0000,16.0125
0.0000,0.0000,11.8579
0.0000,0.0000,18.0259
0.0000,0.0000,15.1108
0.0000,0.0000,15.1501
0.0000,0.0000,14.1144
0.0000,0.0000,16.3217
0.0000,0.0000,11.8347
0.0000,0.0000,12.9834
0.0000,0.0000,12.8029
0.0000,0.0000,15.7881
2.6645,11.5646,14.4367
14.3131,62.1230,9.9084
23.5338,102.1434,15.0733
35.9614,156.0823,10.8477
48.2321,209.3405,13.7019
54.7808,237.7639,12.9490
68.9326,299.1866,9.1063
83.8724,364.0294,13.0612
94.0614,408.2524,8.6095
94.6701,410.8944,13.1029
100.4593,436.0214,13.0061
120.8222,524.4021,9.6471
117.8248,511.3922,12.4615
127.6998,554.2527,11.3148
140.7673,610.9693,10.5457
137.5006,596.7908,9.9405
144.0833,625.3613,9.6038
155.0118,672.7941,9.5210
153.3869,665.7417,6.3189
154.7286,671.5651,9.7222
159.0533,690.3354,9.0653
160.9080,698.3853,7.0480
157.5613,683.8599,6.6245
154.8172,671.9495,6.0476
168.7784,732.5450,4.3318
161.1720,699.5313,7.3438
166.7177,723.6010,7.8431
165.3083,717.4839,7.0449
161.4695,700.8223,7.7946
151.2103,656.2945,4.9388
144.8988,628.9009,3.6694
137.6020,597.2310,4.9174
135.0164,586.0086,5.3717
131.4802,570.6606,5.9924
109.2121,474.0108,6.1738
114.5234,497.0634,5.1426
89.6548,389.1266,6.1016
91.7805,398.3528,5.1161
79.8559,346.5969,3.6146
68.2556,296.2483,4.3436
59.5700,258.5504,6.2959
52.5660,228.1511,7.2515
40.2102,174.5236,5.4883
28.2631,122.6699,6.5492
16.6493,72.2626,6.5111
5.7091,24.7789,4.5683
0.0000,0.0000,6.9123
0.0000,0.0000,6.1019
0.0000,0.0000,7.6522
0.0000,0.0000,4.2621
0.0000,0.0000,5.3481
0.0000,0.0000,3.6721
0.0000,0.0000,4.1731
0.0000,0.0000,7.7405
0.0000,0.0000,6.1466
0.0000,0.0000,6.0931
0.0000,0.0000,8.0898
0.0000,0.0000,7.6222
0.0000,0.0000,9.9942
0.0000,0.0000,9.7972
0.0000,0.0000,7.6887
0.0000,0.0000,6.4071
0.0000,0.0000,9.3506
0.0000,0.0000,8.0447
0.0000,0.0000,13.0154
0.0000,0.0000,9.0383
0.0000,0.0000,7.5373
0.0000,0.0000,12.4275
0.0000,0.0000,11.0829
0.0000,0.0000,12.7214
0.0000,0.0000,12.2466
0.0000,0.0000,10.3994
0.0000,0.0000,15.5924
0.0000,0.0000,12.1757
0.0000,0.0000,13.1955
0.0000,0.0000,13.3261
0.0000,0.0000,13.8303
0.0000,0.0000,11.9538
0.0000,0.0000,16.6320
0.0000,0.0000,13.7347
0.0000,0.0000,14.1488
0.0000,0.0000,14.5155
0.0000,0.0000,13.5047
0.0000,0.0000,15.1442
0.0000,0.0000,14.0533
0.0000,0.0000,15.2827
0.0000,0.0000,14.7005
0.0000,0.0000,14.8451
0.0000,0.0000,14.5906
0.0000,0.0000,18.9062
0.0000,0.0000,15.7738
0.0000,0.0000,14.3374
0.0000,0.0000,14.1999
0.0000,0.0000,14.0200
0.0000,0.0000,14.9344
0.0000,0.0000,15.0355
3.2465,14.0909,11.9117
13.2676,57.5850,13.8834
27.1668,117.9116,14.9382
39.4015,171.0136,14.8076
48.1444,208.9602,12.7428
61.9190,268.7456,14.9141
67.7351,293.9891,12.4647
79.4367,344.7772,14.1561
84.6771,367.5220,14.3021
91.1834,395.7611,11.4215
113.8799,494.2705,13.2302
119.5691,518.9629,12.9492
120.8276,524.4252,9.7263
133.8598,580.9886,11.0903
127.2600,552.3438,11.3131
142.0226,616.4174,11.3463
150.7457,654.2781,8.4691
155.3638,674.3223,12.1991
164.7207,714.9338,9.3254
148.0968,642.7814,8.9653
148.7093,645.4396,6.0875
163.1885,708.2835,8.3127
164.0937,712.2124,9.5844
161.3666,700.3759,9.1279
159.8086,693.6138,7.1563
156.7441,680.3129,4.0795
150.2654,652.1937,9.3182
160.0201,694.5315,5.9670
157.0165,681.4954,7.4734
144.5391,627.3400,5.5485
146.4606,635.6798,7.7020
139.0730,603.6155,4.7559
137.8456,598.2884,3.0570
122.2042,530.4001,5.5122
117.0874,508.1920,1.8781
95.3099,413.6715,6.5045
88.1908,382.7724,4.1105
96.4746,418.7264,5.5735
86.3925,374.9676,5.1022
74.0321,321.3200,3.3061
56.5717,245.5370,6.6225
